"Molecule.ChEMBL.ID";"Smiles";"Standard.Value";"Mannhold LogP";"Atomic Polarizabilities";"Aromatic Atoms Count";"Aromatic Bonds Count";"Element Count";"Bond Polarizabilities";"Bond Count";"Eccentric Connectivity Index";"Fragment Complexity";"VABC Volume Descriptor";"Hydrogen Bond Acceptors";"Hydrogen Bond Donors";"Largest Chain";"Largest Pi Chain";"Petitjean Number";"Rotatable Bonds Count";"Lipinski's Rule of Five";"Topological Polar Surface Area";"Vertex adjacency information magnitude";"Molecular Weight";"XLogP";"Zagreb Index";"Formal Charge";"Formal Charge (pos)";"Formal Charge (neg)";"Heavy Atoms Count";"Molar Mass";"SP3 Character";"Rotatable Bonds Count (non terminal)";"ALogP1";"ALogP2";"ALogP3";"Moreau-Broto Autocorrelation (mass) descriptors1";"Moreau-Broto Autocorrelation (mass) descriptors2";"Moreau-Broto Autocorrelation (mass) descriptors3";"Moreau-Broto Autocorrelation (mass) descriptors4";"Moreau-Broto Autocorrelation (mass) descriptors5";"Moreau-Broto Autocorrelation (charge) descriptors1";"Moreau-Broto Autocorrelation (charge) descriptors2";"Moreau-Broto Autocorrelation (charge) descriptors3";"Moreau-Broto Autocorrelation (charge) descriptors4";"Moreau-Broto Autocorrelation (charge) descriptors5";"Moreau-Broto Autocorrelation (polarizability) descriptors1";"Moreau-Broto Autocorrelation (polarizability) descriptors2";"Moreau-Broto Autocorrelation (polarizability) descriptors3";"Moreau-Broto Autocorrelation (polarizability) descriptors4";"Moreau-Broto Autocorrelation (polarizability) descriptors5"
"CHEMBL1689340";"COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1O";6.6;3.11;56.441445999999964;12;12;49;28.840553999999997;29;561;1899.06;344.5524503385685;1;3;4;11;0.46153846153846156;10;0;96.22000000000001;5.857980995127573;370.1416384240006;3.3440000000000003;142;0;0;0;27;370.3965799821318;0.12244897959183673;4;1.0291999999999972;1.0592526399999942;108.80850000000002;31.646814213245676;31.65673581706051;46.64928767985589;54.08421660105966;53.85372483469319;0.610869244151998;-0.19512275847449653;-0.06901395471703282;-0.22904000853175172;0.2544814793948687;1790.4397325078537;2120.6228673729825;3044.188281932676;3311.4383063386717;3002.8916750797853
"CHEMBL261618";"O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c4ccc([N+](=O)[O-])cc4";6.6069;3.4399999999999995;63.28223899999996;18;18;53;29.997760999999993;33;959;2266.06;371.89416993578544;3;1;3;18;0.47368421052631576;7;0;75.48;6.044394119358453;401.1739415960006;4.35;156;0;1;-1;30;401.4586232647214;0.09433962264150944;6;3.1186999999999987;9.726289689999993;123.91209999999998;33.40334801045228;35.436106770348474;48.653662029448796;48.82028123855194;39.98619128250407;0.3180452639252212;-0.1569271220313336;0.009476625150210942;0.022784497992823945;0.01562859892670639;1934.916995473637;2232.3296063141324;2995.7152276538563;2917.4891178167222;2302.586014987808
"CHEMBL4208261";"COCCOCCOCCOc1cc2c(cc1OC)CCN(CC(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)C2";6.65;4.32;99.61251299999994;22;23;87;60.27748699999999;50;2066;6211.1;586.077516146029;8;1;11;21;0.5;19;2;108.45;6.643856189774724;627.2944506520012;3.3610000000000015;234;0;0;0;46;627.7280073053192;0.14942528735632185;16;1.0377999999999978;1.0770288399999954;188.31219999999996;52.50122415261606;55.148377257853866;73.53247663159436;80.88333478643841;73.30365887445569;1.334112995117757;-0.6747857637832063;-0.45137815192020314;0.9160448997104127;-0.5083831619603372;2961.327371552326;3436.1328081809193;4707.554132233379;4927.213698975469;4333.33943496566
"CHEMBL4216382";"COc1cc2c(cc1OC)CN(CC(=O)c3cccc(NC(=O)c4ccc5ccccc5n4)c3)CC2";6.73;3.8800000000000003;75.55141099999994;22;23;63;39.224588999999995;40;1214;3229.07;438.6349436632804;5;1;3;21;0.5;9;0;80.76;6.321928094887363;481.2001563440008;3.705000000000001;192;0;0;0;36;481.54347069153397;0.09523809523809523;7;0.9841000000000001;0.9684528100000002;150.8997;40.17781704599322;43.1558253950585;60.53992476879898;66.39374574663515;59.31110701166032;0.7866875178070105;-0.40126346209948477;-0.18194978729557984;0.3971938538752165;-0.2642518492832041;2462.780463543401;2896.999672784056;4040.4117920970534;4160.286127189502;3541.805884554235
"CHEMBL475554";"O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc4ccccc4[N+](=O)[O-]";6.76;3.3299999999999996;65.04903199999997;18;18;55;31.750967999999993;34;960;2434.07;382.8909301439522;4;2;3;19;0.5;7;0;87.51;6.08746284125034;416.18484062800064;4.697000000000002;160;0;1;-1;31;416.4732672255832;0.09090909090909091;6;2.8746;8.26332516;126.96099999999998;34.763328311728756;36.76847063670935;50.401193883839774;50.18053342905674;45.757842209359076;0.36318548980257;-0.2214213372984252;0.07682123082999412;-0.0015171342969059357;-0.013093607750460923;1989.1224575472195;2290.4240641315864;3061.579922268544;2991.5348246324893;2442.731076775488
"CHEMBL2158552";"Brc1ccc(Nc2nc(-c3ccccc3)nc4ccccc24)cc1";6.83;3.22;50.88510199999998;22;23;38;19.894897999999998;27;485;1129.04;284.7231703082014;3;1;0;23;0.5;4;1;37.81;5.754887502163469;375.0371095480004;5.851;128;0;0;0;24;376.2495260812791;0;3;2.29;5.2441;111.31400000000001;68.33803169514485;33.64976706022727;50.35476699028569;50.798079919995835;40.173020893766854;0.19549022562015975;-0.13479670091341997;0.08890994913097297;-0.07900564110440293;0.024192065391029527;1800.8305156201782;2105.1108242196137;2896.8446974361104;2913.610641457021;2524.000355978063
"CHEMBL50";"O=c1c(O)c(-c2ccc(O)c(O)c2)oc3cc(O)cc(O)c13";6.9;2.34;38.681929999999994;16;17;32;13.806069999999997;24;368;694.07;249.56676928392815;0;5;0;22;0.5;6;0;131.36;5.584962500721157;302.0426526600003;3.4459999999999997;120;0;0;0;22;302.2362804830637;0;1;-1.2435999999999998;1.5465409599999995;83.43799999999999;27.421283248786622;26.65673581706051;41.31347163412102;48.63315467214155;44.18581681182575;0.5710161918424164;-0.10531475812825568;-0.1737017020737141;-0.13922152964031315;0.193460174906689;1348.9427462017172;1625.8104846621413;2378.139491609309;2519.412324089567;2085.3286232507025
"CHEMBL44";"O=c1c(-c2ccc(O)cc2)coc3cc(O)cc(O)c13";6.9;2.5599999999999996;37.077929999999995;16;17;30;13.806069999999997;22;354;644.05;231.986315882806;0;3;0;20;0.45454545454545453;4;0;90.9;5.459431618637297;270.0528234200003;3.331;108;0;0;0;20;270.2374706279249;0;1;-0.38720000000000065;0.1499238400000005;78.9209;23.87234517770473;23.99255186279538;35.653011748458205;38.98137965698846;37.52535692616293;0.42581658980085757;-0.10976879172365964;-0.0068821171135096375;-0.2995761634067567;0.3003950996814899;1250.4447677172707;1493.8109223620495;2139.9703250637504;2195.2317114876964;1776.0265817767115
"CHEMBL456959";"CO/C(=C\c1ccc(O)cc1)/C(=O)N/C=C/c2cc(Br)c(O)c(Br)c2";6.9;2.67;52.08989499999998;12;12;40;22.512104999999995;26;599;1081.07;334.36804122314595;3;3;7;22;0.4666666666666667;10;0;78.79;5.700439718141093;466.93678216000035;4.872999999999999;122;0;0;0;25;469.12373630858445;0.025;5;1.4759999999999995;2.1785759999999987;111.71469999999998;114.97403802607107;39.2981746743129;60.82117114793384;78.31959139998956;98.19025618567606;0.48317652624813945;-0.21160189705327295;-0.13229853825921314;0.18877791704003954;-0.06869375224389122;1773.1786649246926;1993.6651101603936;2596.8975638519278;2532.8113281047517;1968.6658344672207
"CHEMBL4210290";"CC(=O)Nc1ccccc1-c2nnn(-c3ccccc3)n2";6.91;2.4499999999999997;41.37030899999999;17;17;34;17.809690999999997;23;386;876.06;238.27275142059509;5;1;3;20;0.45454545454545453;4;0;72.7;5.523561956057013;279.11201003600036;3.0980000000000008;108;0;0;0;21;279.2971892143047;0.029411764705882353;3;0.5255999999999997;0.27625535999999973;88.1256;23.574370541923347;25.242942546864235;34.79349574301352;31.991002908019706;33.043055487705224;0.25179228738126574;-0.10512590120733142;-0.0029322038182041515;-0.042928364545269104;0.06719883868391957;1271.2824865646578;1474.8840959341155;2003.4449804663461;1886.3586534482333;1739.692807523712
"CHEMBL595550";"COc1ccc(C(=O)Nc2ccccc2NC(=O)Nc3ccc(CCN4CCc5cc(OC)c(OC)cc5C4)cc3)cc1OC";6.98;4.210000000000001;96.15013399999994;24;24;83;55.08186599999999;49;1945;5589.1;568.3516063269683;6;3;3;27;0.5;15;2;110.39000000000001;6.614709844115208;610.279134936001;4.3100000000000005;232;0;0;0;45;610.7007474265204;0.10843373493975904;11;0.7930999999999937;0.6290076099999901;186.8222;51.086735418351594;53.816557169949654;73.67101221847383;81.38647920642745;75.80247656322535;1.0780076654370128;-0.6701349175168275;0.04730488965828385;0.34164845311133807;-0.4998474859731675;2996.574176616539;3478.118512123145;4759.2974740904765;4958.379085850315;4340.347215503097
"CHEMBL3895919";"COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(I)c1OC";7.1;3.3299999999999996;64.43865299999997;16;17;50;33.31734699999999;32;669;1997.06;371.5146854728176;3;0;3;15;0.5;8;2;51.129999999999995;6;500.0596905320005;5.681;156;0;0;0;29;500.3297756532458;0.1;4;1.4991999999999992;2.2476006399999977;130.691;142.6820302937324;44.08490585105261;68.67521667731691;86.35828086229934;93.7587279588419;0.5277959708754119;-0.23600313515032473;-0.1199468311220902;0.21276081071454772;-0.1564795510007064;2477.13599596164;2950.260719637532;4251.437133300997;4429.122473014626;4076.570631906226
"CHEMBL260113";"COc1cc2c(cc1OC)CN(CCc3ccc(NC(=O)c4ccc5ccccc5c4)cc3)CC2";7.2444;4.21;77.40978999999994;22;23;65;40.22620999999999;39;1259;3571.05;438.78040008121945;3;1;3;19;0.47619047619047616;9;1;50.800000000000004;6.285402218862249;466.2256428200008;5.286;186;0;0;0;35;466.5719207151939;0.1076923076923077;7;2.4526000000000003;6.015246760000002;152.1784;38.0433677091758;41.49136955156505;57.211013081812105;61.262386407731995;52.484193303588754;0.5667921504158734;-0.3337965466897996;-0.022327897856238052;0.1790170335737442;-0.16190112050817937;2449.372939516835;2864.5580357067192;3960.6462826303573;4019.441628194947;3275.0838870240354
"CHEMBL1935222";"O=C(/C=C/c1ccc(Cl)c(Cl)c1)c2c(O)ccc3ccccc23";7.26;3.11;47.405515999999984;16;17;35;14.916483999999997;25;469;863.04;289.0487924238565;1;1;4;21;0.5;6;1;37.3;5.643856189774724;342.02143498400034;6.381;120;0;0;0;23;343.2039560963883;0;3;3.2316000000000003;10.443238560000001;104.29579999999999;39.974837886779454;29.567725233141317;44.13545046628264;54.51258432839655;39.95442479378318;0.2386670808817843;-0.05970168126447119;-0.04215797887578833;-0.05477492152017626;0.04932897622997248;1675.532653455426;1950.8121333307947;2673.804540030882;2677.909909913543;2114.131610867146
"CHEMBL3984719";"COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(Cl)c1OC";7.4;3.3299999999999996;61.268652999999965;16;17;50;30.147346999999993;32;669;1997.06;361.4489515729852;3;0;3;15;0.5;8;1;51.129999999999995;6;408.1240702120005;5.235;156;0;0;0;29;408.8782402314298;0.1;4;1.5853999999999993;2.5134931599999977;123.08769999999998;39.75631761702458;36.47075662591874;53.44691822704917;60.987235316540605;60.773533187949276;0.5551151674636385;-0.2401266281836193;-0.14422195591314557;0.22925701490710443;-0.14748074428437327;2167.599117625263;2599.3047722949786;3769.5849917768983;3914.0913190828537;3607.8009089346533
"CHEMBL4213221";"COc1ccc(-n2nnc(-c3ccccc3NS(=O)(=O)c4ccc(OC)cc4)n2)cc1";7.67;2.67;61.23706699999996;23;23;50;33.71893299999999;34;885;1879.1;358.39898723267976;6;1;3;29;0.5;9;0;116.61000000000001;6.08746284125034;437.1157750880005;4.367000000000001;164;0;0;0;31;437.47354889373366;0.04;7;0.17339999999999794;0.03006755999999929;129.9718;42.0255306869962;45.969075923961114;59.791241874942834;61.991335386785565;59.71129598933852;0.5667794470844703;-0.29609311963375456;0.05816654658279187;-0.029947604726338475;-0.009497590859710579;2259.8979567528177;2653.449206548019;3758.1964097025384;3752.717749051893;3473.775914260852
"CHEMBL3805095";"N#Cc1c2n(c3c(Nc4ccccc4)ncnc13)CCCC2";7.68;2.7800000000000002;45.421894999999985;15;16;37;22.338104999999995;25;386;1138.05;251.7180352709676;4;1;2;18;0.5;2;0;66.53;5.643856189774724;289.1327454800004;3.452000000000001;120;0;0;0;22;289.33513758796283;0.10810810810810811;2;-0.6549999999999994;0.42902499999999916;87.73469999999999;23.7999015063824;26.66181933180446;37.714143800718304;40.24030603517523;38.572669901536116;0.3647334759147532;-0.20092393195447578;0.0039003914360613025;0.03705823780507979;0.056651704861062496;1570.1475717559224;1901.4085903325192;2773.445687252107;2816.0535823304936;2461.069376595368
"CHEMBL1935207";"COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1OC";7.8;2.89;44.507894999999984;12;12;36;21.608104999999995;22;404;949.04;276.5653582046506;1;0;4;18;0.5;8;0;35.53;5.459431618637297;302.0709720200004;4.032;102;0;0;0;21;302.752773913675;0.05555555555555555;5;1.8844000000000007;3.550963360000003;93.06409999999998;31.03635701447162;25.612230525100916;34.89609314167157;39.95442479378318;31.560277095936705;0.4566046811203764;-0.2201467983261099;-0.05600765695739657;0.1555264566536364;-0.18182190673491475;1301.2091615687868;1470.3650200561674;1921.5108271983358;1906.0240827611685;1472.763590829913
"CHEMBL3926291";"COc1cc(/C=C/C(=O)c2ccc3ccccc3c2)cc(I)c1OC";7.8;3.33;56.05148099999998;16;17;42;26.964518999999992;27;583;1336.04;327.2856545055505;1;0;4;22;0.5;8;1;35.53;5.754887502163469;444.02224240400045;5.744000000000001;128;0;0;0;25;444.26313443029466;0.047619047619047616;5;2.3425999999999982;5.487774759999992;118.86439999999999;137.96206969117947;38.22637975023479;58.12439159193932;75.30572968723475;78.42927249339836;0.43578527613130214;-0.21327703093908593;-0.07408512277743741;0.14516131569540808;-0.0880662419822604;1985.7506035307772;2285.73201267815;3100.834232680626;3154.749645380124;2505.063438980613
"CHEMBL243814";"COc1cc(OC)c2c(=O)c3ccccc3[nH]c2c1";7.9;2.67;38.57430899999999;14;16;32;19.661690999999998;21;280;814.04;228.0390813906504;0;1;2;17;0.4444444444444444;4;0;51.32;5.392317422778761;255.089543276;3.9080000000000004;102;0;0;0;19;255.26918624129948;0.0625;2;-0.15940000000000154;0.02540836000000049;80.0598;21.683387407899318;22.992823752023718;32.65727959551717;37.819737460095304;36.866330568570575;0.46990379910005237;-0.2044104649556564;-0.014588037530728591;-0.2151645976100477;0.40170358967552167;1262.9755608243636;1520.8219505597385;2219.623248494994;2366.183976658646;1931.500372454574
"CHEMBL2158548";"O=[N+]([O-])c1cccc(N2CCN(c3nc(-c4ccccc4)nc5ccccc35)CC2)c1";7.95;3.3299999999999996;63.34665299999996;22;23;52;30.813346999999993;35;805;2206.07;359.20454624995773;4;0;3;17;0.4666666666666667;5;1;75.4;6.129283016944966;411.1695249120006;5.9929999999999986;168;0;1;-1;31;411.4567432435724;0.07692307692307693;4;2.110199999999999;4.452944039999996;128.74429999999998;34.34883957746429;37.934924459118136;53.48516065688525;56.679623007054715;52.707239441970316;0.3633283465339654;-0.20777926147589018;0.03032407658992985;-0.05295196818585243;0.024141543738027352;2219.552640072882;2648.830770651693;3754.419297234154;3980.678387459924;3626.90992901188
"CHEMBL28098";"N#Cc1c2n(c3c(N4CCN(CCc5ccccc5)CC4)ncnc13)CCCC2";8.19;3.3299999999999996;64.41661799999996;15;16;55;37.66338199999999;33;774;2669.06;354.1342445335357;5;0;2;12;0.4666666666666667;4;0;60.980000000000004;6.044394119358453;386.22189483200077;4.080000000000001;158;0;0;0;29;386.49360446781054;0.18181818181818182;4;0.35660000000000086;0.12716356000000062;117.6957;31.159881807658884;35.326547064526245;49.21268960025962;52.600286336451674;50.237397634257874;0.5044827079529361;-0.2951107468944338;-0.0418319038194795;0.14167015288477494;-0.002830176867059652;2159.2236478190543;2594.047394573312;3739.819025102299;3859.703359144077;3442.475262645718
"CHEMBL2158546";"Fc1ccc(N2CCN(c3nc(-c4ccccc4)nc5ccccc35)CC2)cc1Cl";8.22;3.4399999999999995;62.712859999999964;22;23;50;30.087139999999994;34;776;2046.06;354.5424179622084;4;0;0;17;0.4666666666666667;5;1;32.260000000000005;6.08746284125034;418.13605254000055;6.8839999999999995;164;0;0;0;30;418.8946302257558;0.08;3;2.1754000000000007;4.732365160000003;130.3706;40.65491525199735;38.19537508276771;55.78125530264478;62.75506958419034;52.82856664055159;0.4032714047606862;-0.22934313207441145;0.0027614635213424853;-0.02771050034185102;0.0376958960999754;2246.535683967663;2678.20228548516;3801.9298291484506;4011.7282571147457;3579.386039302232
"CHEMBL3805746";"N#Cc1c2n(c3c(N4CCN(Cc5ccccc5)CC4)ncnc13)CCCC2";8.24;3.2199999999999998;61.32303199999996;15;16;52;35.47696799999999;32;697;2380.06;336.8382599076689;5;0;2;12;0.5;3;0;60.980000000000004;6;372.2062447680007;3.922000000000001;154;0;0;0;28;372.46698706337094;0.17307692307692307;3;0.10100000000000126;0.010201000000000253;113.24390000000001;30.159881807658884;34.326547064526245;48.21268960025962;51.76646826963212;50.237397634257874;0.5042772955748873;-0.3034449938921834;-0.022336950446497195;0.13280938690945898;-0.016577077502029892;2106.182284300333;2544.4046393369667;3699.825232645251;3824.605474049733;3449.907354832609
"CHEMBL226507";"COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC";8.3;2.89;54.14985999999997;16;17;47;34.31813999999999;29;563;1699.07;336.0466924132629;0;0;2;22;0.46153846153846156;11;0;76.36000000000001;5.857980995127573;372.12090298000055;4.193;140;0;0;0;27;372.3693675052616;0.10638297872340426;6;-1.0278000000000007;1.0563728400000014;108.5529;32.42128324878662;33.31719570272333;46.31347163412102;58.63315467214155;60.514184720356006;1.0260643189950664;-0.49051595993859126;-0.14741800493644866;0.08827136582169823;0.032697496727748375;1714.2340519387951;2047.3177054949158;2972.6860317963715;3358.832108371836;3037.064286096607
"CHEMBL4205927";"c1ccc(-c2ccccc2-c3nnn(-c4ccccc4)n3)cc1";8.34;3.11;47.17510199999999;23;23;37;17.284897999999995;26;473;1094.04;259.14032691293437;3;0;0;23;0.5;3;1;43.6;5.700439718141093;298.1218464480004;5.784;122;0;0;0;23;298.34196542067707;0;3;2.6094999999999997;6.809490249999999;104.4476;24.439921205105925;27.57848670337078;37.409396369273004;36.1603651313458;35.82509286406758;0.08887641121291008;-0.029726642799222543;-0.016880454726775986;-0.004662008646495724;0.0046720629940656;1555.4326656046737;1829.1162706170358;2516.5508837098523;2451.6835331372426;2259.5295566104105
"CHEMBL1689344";"COc1cc(O)c(CC=C(C)C)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)c1";8.4;3.11;59.00344599999996;16;17;51;30.756553999999994;31;526;1997.07;368.00220296419633;0;3;4;22;0.45454545454545453;12;0;109.36;5.954196310386876;398.13655304400055;4.897999999999999;152;0;0;0;29;398.40672080648915;0.09803921568627451;5;0.5671999999999993;0.32171583999999914;117.15119999999999;34.42128324878662;34.32091977132564;50.31347163412102;60.19077761373317;65.62074573302951;0.7507268422651272;-0.26914625207301685;-0.11721908862824326;-0.09485449537866043;0.08183960934387359;2000.202827507776;2389.4350454964256;3477.614298562337;3930.197511110603;3794.70603130314
"CHEMBL3891465";"COc1cc(/C=C/C(=O)c2ccc3ccccc3c2)cc(Cl)c1OC";8.7;3.33;52.88148099999998;16;17;42;23.794518999999994;27;583;1336.04;317.21992060571813;1;0;4;22;0.5;8;1;35.53;5.754887502163469;352.08662208400045;5.298000000000001;128;0;0;0;25;352.8115990084786;0.047619047619047616;5;2.4287999999999985;5.899069439999993;111.26109999999998;35.03635701447162;30.612230525100916;42.89609314167158;49.934684141476026;45.444077722505746;0.4632124365952346;-0.21727225922398274;-0.09950548328734156;0.15587050687421172;-0.06416609031657672;1695.4049800909604;1963.6922624306696;2676.861066986782;2724.662350185931;2172.41551989434
"CHEMBL3805701";"N#Cc1c(C2CCCCCC2)n(C3CCCCCC3)c4c(N5CCN(C(c6ccccc6)c7ccccc7)CC5)ncnc14";8.71;4.9799999999999995;104.15247799999992;21;22;90;59.52752199999998;50;1267;7324.06;570.0517204175347;5;0;2;12;0.5;6;2;60.980000000000004;6.643856189774724;586.3783954720013;9.015999999999993;238;0;0;0;44;586.8134579961464;0.2111111111111111;6;-1.169700000000003;1.3681980900000072;170.89839999999998;46.15988180765888;52.32654706452622;72.5450534666205;87.59737793553433;90.23448923334051;0.5021959458682468;-0.3001696672670435;-0.02750581133267345;0.12763913454057713;-0.00009557919068444408;3831.418944946644;4642.559291404819;6760.5369042784505;8027.721038258318;7987.231203249124
"CHEMBL4215970";"COc1cc2c(cc1OC)CN(CC(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)CC2";8.76;3.9899999999999998;78.64499699999995;22;23;66;41.411002999999994;41;1241;3568.07;455.93092828914723;5;1;3;21;0.5;10;0;80.76;6.357552004618084;495.21580640800084;3.931000000000001;198;0;0;0;37;495.5700880959736;0.10606060606060606;7;1.4305000000000003;2.046330250000001;155.18169999999998;41.17781704599322;44.1558253950585;62.53992476879898;69.55992767981559;61.31110701166032;0.7872655744264594;-0.40258793893217826;-0.1794630462436798;0.38607802220584575;-0.25435427116565246;2581.283266708938;3042.8787870739084;4277.873339383441;4452.280022007999;3780.5151218183946
"CHEMBL254613";"COc1cc(O)c2c(c1)O[C@H](c3ccccc3)CC2=O";8.9;2.78;40.703101999999994;12;12;34;20.094897999999997;22;332;916.04;243.1285325089115;1;1;2;11;0.5;4;0;55.76;5.459431618637297;270.0892089280004;2.7560000000000002;106;0;0;0;20;270.28056461244665;0.08823529411764706;2;0.47359999999999997;0.22429695999999996;81.9603;23.097876142163784;23.992551862795388;34.32091977132564;37.31719570272333;36.8611729718978;0.487330363583873;-0.16048546054689553;-0.03439701410996572;-0.29629765408338316;0.3862671300277243;1234.9088867318933;1461.4673737114003;2065.298414389122;2122.1954075317103;1768.0978489355539
"CHEMBL2158547";"COc1cccc(N2CCN(c3nc(-c4ccccc4)nc5ccccc35)CC2)c1";8.9;3.66;65.20503199999996;22;23;54;34.752967999999996;34;776;2494.05;359.3500026678968;4;0;2;17;0.4666666666666667;5;1;41.49;6.08746284125034;396.1950113880007;6.015999999999998;162;0;0;0;30;396.4851932672324;0.09259259259259259;4;1.3982999999999979;1.955242889999994;132.1701;32.21439024064687;36.32600328606959;50.37832775498341;53.68307518642871;49.73826287318233;0.4562344189415789;-0.29542730887078905;0.043658970888974614;-0.03112042521056409;0.12419522469101762;2210.2594691621725;2627.2486538287353;3710.467493244403;3931.3210975936586;3574.9544634994327
"CHEMBL3923932";"COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(Br)c1OC";8.9;3.3299999999999996;62.13865299999996;16;17;50;31.017346999999994;32;669;1997.06;365.5215027801186;3;0;3;15;0.5;8;1;51.129999999999995;6;452.0735546320005;5.411;156;0;0;0;29;453.3288306240958;0.1;4;1.669399999999999;2.786896359999997;125.9057;75.3014585004912;40.17166144762523;60.84872787046217;73.31899058108007;76.8061932741952;0.5431770465797437;-0.23785926134519864;-0.13554683712447219;0.2236555249451382;-0.15053866284277412;2264.169078699148;2710.313011055674;3924.589431606171;4081.8382052142742;3762.166175844127
"CHEMBL151";"O=c1cc(-c2ccc(O)c(O)c2)oc3cc(O)cc(O)c13";8.9;2.4499999999999997;37.879929999999995;16;17;31;13.806069999999997;23;355;669.06;240.77654258336716;0;4;0;21;0.5;5;0;111.13000000000001;5.523561956057013;286.0477380400003;3.423;114;0;0;0;21;286.2368755554943;0;1;-0.7872000000000002;0.6196838400000003;81.75739999999998;25.646814213245676;25.324643839927948;38.64928767985589;42.42003264679453;38.8574489032955;0.48966362068337543;-0.1077425379302764;-0.06674206052952676;-0.25667297828941715;0.22485213610313615;1280.6550824599876;1531.375171209123;2205.5961766153123;2257.039951273465;1828.3710756035086
"CHEMBL1277172";"c1ccc(-c2nc(N3CCN(c4ccccc4)CC3)c5ccccc5n2)cc1";8.92;3.6599999999999997;61.309445999999966;22;23;50;30.650553999999993;32;680;2160.04;333.2637913414688;4;0;0;17;0.5;3;1;32.260000000000005;6;366.18444670400066;6.100999999999999;152;0;0;0;28;366.45917093522337;0.08;3;2.630499999999999;6.919530249999996;124.96709999999999;29.43992120510592;33.661819331804466;46.71414380071829;49.018891232163575;44.852709298983136;0.3051947593626854;-0.2111931198140314;0.04626243689596057;-0.011418813447276235;0.02244837635178995;2095.1885899572494;2488.854935131848;3502.002188281931;3680.7233489048217;3321.5848992279602
"CHEMBL2331821";"COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2O)cc1";8.95;2.78;47.16068799999998;16;17;40;26.113311999999997;26;466;1212.06;292.66449646096777;0;1;2;21;0.5;8;0;78.13;5.700439718141093;328.0946882320004;4.386000000000002;126;0;0;0;24;328.31672776881305;0.075;4;-0.4870000000000016;0.23716900000000155;96.94649999999999;28.646814213245676;29.320919771325638;41.64928767985589;50.19450168233548;48.52163285756062;0.7885272425718459;-0.31191817002921063;-0.13573580891662518;-0.18315263606359428;0.4780595972752717;1513.8575738307677;1806.2133299382924;2609.5804153792847;2856.7489081803624;2491.9308471835097
"CHEMBL400538";"CCCc1cc(=O)c2c(O)cc3cc(O)cc(OC)c3c2o1";9;2.7800000000000002;44.59868799999998;14;16;38;22.281311999999996;24;354;1138.05;269.2147438353396;0;2;3;18;0.5;7;0;79.9;5.584962500721157;300.09977361200043;4.067;118;0;0;0;22;300.3065869444556;0.10526315789473684;3;-0.8041000000000005;0.6465768100000008;86.91329999999999;25.87234517770473;26.324643839927948;38.98510372559076;45.31347163412102;49.85372483469319;0.5170997062057564;-0.1677533444329089;-0.034033321182628154;-0.27270014265806225;0.36415885681985144;1486.3638006418819;1796.3732044047729;2654.628699922053;2925.228333200736;2649.8891949481813
"CHEMBL475362";"COc1cc2c(cc1OC)CN(CCc3ccc(NC(=O)Nc4ccccc4[N+](=O)[O-])cc3)CC2";9.08;3.33;72.84020399999996;18;18;63;39.95579599999999;38;1184;3166.09;435.06335279680815;4;2;3;19;0.5;11;0;105.97;6.247927513443585;476.20596999600076;4.259000000000002;180;0;1;-1;35;476.52531188960114;0.1111111111111111;8;1.8774000000000008;3.524630760000003;140.248;40.31226638281065;42.09683854523961;57.72956179237003;61.28337037312792;57.75039407215444;0.6691281660831898;-0.397046464444782;0.03340370402809534;0.16176233940824106;-0.17385467165882165;2231.642984514155;2586.733770421261;3525.3221220070773;3591.243588585359;3040.3627134222993
"CHEMBL551696";"CCN(CC)C(=S)Nc1sc2c(c1C(=O)O)C(C)CCC2";9.1;2.4499999999999997;50.67344599999997;5;5;43;31.068553999999992;22;315;1516.06;298.4294978166565;4;2;5;12;0.4444444444444444;10;0;112.90000000000002;5.459431618637297;326.1122699440006;3.599999999999999;106;0;0;0;21;326.4801212912742;0.20930232558139536;6;1.7911000000000006;3.208039210000002;88.8433;35.52440475053487;28.504449233826303;44.64690051734927;48.0139559394838;58.969134004107275;0.3226905824873108;-0.20527847641308444;0.0954933818515207;-0.1277580165175321;0.1342504078261834;1905.3073544431377;2245.219352994139;3181.055076733702;3214.0684065050964;2879.405132847264
